row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
874,c38a51d,176f5f0,7289.0,1001.0,27.57,-1.0,27.465999999999998,0.9228823388257879,0.0032694768836986085,0.03477443609022557,0.007048872180451128,0.00408934570468725,0.0002999520076787714,0.02763557830747081,0.0,10.855,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.433,0.105,0.221,0.099,0.244,0.256,0.10300000000000001,0.06,0.217,0.2,8.955071412798901,0.0,25.23,197,1230.0,1230.0,0.505,0.187,0.256,0.11199999999999999,0.322,0.376,0.19,7.8854534136,10.375596597000001,615
875,e6f55b7,1b0d913,66482.0,7758.0,32.834,54.0,25.794,0.4057879742090269,0.0179637127005548,0.556315289648623,0.0009996501224571398,0.0095766481731394,0.000199930024491428,0.009056830109461688,9.9965012245714e-05,12.934000000000001,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.46,0.062,0.28800000000000003,0.12,0.29,0.19899999999999998,0.10800000000000001,0.09,0.0,0.26899999999999996,8.591234458897452,2.44,14.06,268,3310.0,3399.0,0.503,0.271,0.136,0.226321036889332,0.3100697906281156,0.3130608175473579,0.1505483549351944,14.776660685,9.5357515599,835
876,270050d,b795815,9157.0,1139.0,28.2,5.0,24.914,0.9326710049177886,0.0015001738612090807,0.05015150762505589,0.0015796532710744624,0.0013014753365456265,0.0006954448363220905,0.011902041627340916,0.0001986985246634544,3.8480000000000003,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.5539999999999999,0.026000000000000002,0.131,0.05,0.332,0.134,0.09699999999999999,0.06,0.18600000000000003,0.28,12.38197151101623,0.0,17.43,241,1890.0,1019.0,0.501,0.243,0.19399999999999998,0.0727816550348953,0.3300099700897308,0.3688933200398803,0.2283150548354935,12.498641452000001,10.868383870999999,591
877,1fb67b5,c3dbf0a,33501.0,2691.0,20.38,58.0,26.728,0.9308987144178092,0.038726547819083884,0.01617666066794595,0.001998468834823071,0.0015808783320242206,0.00039770524076081015,0.009525040516221404,0.0006959841713314178,11.072000000000001,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.425,0.06,0.249,0.057,0.353,0.265,0.10800000000000001,0.08900000000000001,0.08800000000000001,0.344,13.531000166255016,3.84,22.87,308,5170.0,3369.0,0.486,0.193,0.163,0.179,0.462,0.214,0.145,10.064084538,10.744890257,584
878,d2dfc0d,c479f0c,29223.0,3042.0,23.916999999999998,23.0,28.391,0.9090075289516916,0.01308243546972797,0.06270094842617696,0.000604735075642279,0.00535190541943417,0.0,0.008234475946662366,0.0010179707106645034,12.039000000000001,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.522,0.063,0.158,0.043,0.327,0.245,0.10300000000000001,0.061,0.204,0.31,13.266011971695356,5.68,21.28,309,3299.0,2670.0,0.512,0.226,0.198,0.11177644710578842,0.4131736526946108,0.32335329341317365,0.15169660678642713,10.556190081,11.802166615,610
879,b77eae5,1b0d913,25576.0,2700.0,27.559,14.0,31.955,0.6317367972315563,0.17638798334921513,0.17668890114850294,0.0002006118661918853,0.008746677365966198,0.0010933346707457747,0.005145694367821857,0.0,16.644000000000002,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.45299999999999996,0.057999999999999996,0.359,0.182,0.33399999999999996,0.205,0.11900000000000001,0.1,0.0,0.31,9.626043184254168,9.01,49.11,377,3740.0,4290.0,0.502,0.272,0.157,0.22722722722722724,0.3573573573573573,0.26626626626626626,0.14914914914914915,14.990291262000001,12.54368932,568
880,0c26221,158df01,161556.0,20173.0,31.549,473.0,32.135,0.9041077995940432,0.03911855141783396,0.015565023412849937,0.0011957635804578065,0.017665146003738016,0.0,0.022146747322092486,0.00020096866898450526,10.407,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.532,0.059000000000000004,0.155,0.065,0.297,0.276,0.08900000000000001,0.081,0.17,0.25,13.94950515358065,2.24,9.23,274,2919.0,2560.0,0.515,0.198,0.138,0.08483033932135729,0.38023952095808383,0.2754491017964072,0.2594810379241517,9.289475636,8.4859947094,802
881,5829eab,4522abc,30000.0,2768.0,22.948,48.0,29.147,0.9346651942576044,0.014677241240839273,0.03064953317939965,0.0007027406886858749,0.006866780443730549,0.0004015661078204999,0.012036944081919484,0.0,8.658,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.46399999999999997,0.067,0.252,0.10400000000000001,0.258,0.251,0.114,0.07,0.124,0.23800000000000002,13.299456881419108,0.0,28.02,260,2959.0,2260.0,0.514,0.215,0.187,0.16566265060240964,0.3092369477911647,0.2751004016064257,0.25,9.916133044299999,11.260693457,833
882,ba1e30d,4c72956,98588.0,12256.0,27.814,27.0,35.063,0.856830633813359,0.004740377034619722,0.0906360089019291,0.009360997175733262,0.014350867738490862,0.0006985818787860643,0.02229474167440097,0.0010877917826811574,8.049,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.48200000000000004,0.064,0.204,0.085,0.183,0.141,0.07200000000000001,0.06,0.171,0.134,9.497565480524269,2.19,14.34,202,1249.0,1360.0,0.505,0.18100000000000002,0.215,0.061691542288557215,0.20298507462686566,0.4009950248756219,0.3343283582089552,8.7432470856,9.7993419716,1191
883,b6b951d,a952566,71284.0,7104.0,24.906,27.0,32.26,0.7648874237216807,0.1325464183007846,0.052695918796781545,0.0027054379302397825,0.02891812543211857,0.00030060421447108694,0.016944057555686936,0.0010020140482369566,5.586,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.47600000000000003,0.049,0.135,0.064,0.264,0.092,0.105,0.06,0.094,0.207,12.147409361313086,0.0,8.48,183,970.0,739.0,0.519,0.20800000000000002,0.217,0.06206206206206207,0.2092092092092092,0.2552552552552553,0.4734734734734735,9.4891687516,9.1387563162,1159
884,9dba1bf,9e0007d,33414.0,3240.0,28.166999999999998,27.0,32.812,0.8288849614075028,0.11750491767266773,0.03127340263008118,0.005701504757910712,0.001487783203027489,0.0,0.015147430328810071,0.0,14.571,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.41700000000000004,0.057999999999999996,0.24600000000000002,0.057,0.33399999999999996,0.27899999999999997,0.114,0.081,0.098,0.33799999999999997,11.58871040239907,5.31,29.65,326,5920.0,4109.0,0.49200000000000005,0.226,0.16399999999999998,0.15315315315315314,0.4244244244244245,0.2932932932932933,0.12912912912912916,10.077148496,12.379642365999999,657
885,43ec84b,e74aca3,193146.0,23795.0,30.156999999999996,1046.0,30.495,0.7341849148418491,0.10767420525706993,0.12192373658808983,0.003888955366758406,0.011856328028399345,0.0002991504128275697,0.01856726895616449,0.0016054405488412904,9.2,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.511,0.066,0.135,0.042,0.309,0.22899999999999998,0.084,0.079,0.239,0.242,12.458659362728731,4.12,10.45,232,1929.0,1860.0,0.502,0.245,0.14,0.11752988047808766,0.30776892430278885,0.3376494023904383,0.23705179282868524,12.24531691,8.5399024891,783
886,84fc75b,e74aca3,103905.0,13009.0,31.663,193.0,29.916,0.8582434055733702,0.009222766035600473,0.1075261344796434,0.001499071766819883,0.008815733304212292,0.0009927627594833665,0.01092039035431703,0.0027797357265534253,7.9879999999999995,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.5539999999999999,0.055999999999999994,0.13,0.054000000000000006,0.262,0.188,0.073,0.07,0.23,0.22,12.43142163527839,0.7,16.27,235,2509.0,2569.0,0.501,0.228,0.14400000000000002,0.09829488465396187,0.31795386158475425,0.3149448345035105,0.2688064192577733,9.9616264196,9.0604286988,812
887,1e2d9a3,08f8fb4,17519.0,1842.0,28.785999999999998,22.0,27.511999999999997,0.8876264140384538,0.0607886637086781,0.014999800135907584,0.001988647719550705,0.0031978254786745016,0.0,0.03068913139065436,0.000709517528080905,10.735,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.43799999999999994,0.057999999999999996,0.195,0.079,0.29100000000000004,0.315,0.111,0.08900000000000001,0.242,0.255,9.632214045348057,0.0,15.51,312,3799.0,2519.0,0.48,0.22,0.16,0.11823647294589178,0.4148296593186373,0.2725450901803607,0.19438877755511025,11.987614692000001,10.851347895999998,639
888,b2306dd,842bd12,6755.0,574.0,18.739,0.0,15.882,0.9415858011966414,0.0009955251646638847,0.05390919603801096,0.00040223238976318574,0.001206697169289557,0.0,0.0011966413595454776,0.0007039066820855751,4.7330000000000005,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.5710000000000001,0.042,0.203,0.094,0.245,0.16399999999999998,0.084,0.071,0.092,0.26899999999999996,10.50548800266422,0.0,0.0,260,1709.0,6850.0,0.496,0.27899999999999997,0.168,0.08682634730538921,0.35329341317365265,0.3682634730538922,0.19161676646706588,13.051767121,7.1858043701,542
889,dd74ec7,08f8fb4,36948.0,3333.0,26.241999999999997,44.0,27.658,0.947395922304732,0.012952560868997256,0.018589788679321127,0.004109850578293156,0.002703055759317504,0.001396746284554398,0.01285207552478471,0.0,12.175,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.446,0.06,0.266,0.115,0.322,0.172,0.11199999999999999,0.07,0.0,0.264,9.786983757497378,0.0,19.94,313,4130.0,3030.0,0.49200000000000005,0.273,0.14,0.14214711729622267,0.4045725646123261,0.2942345924453281,0.1590457256461233,15.068530478,7.738630480399999,596
890,15baecf,1b0d913,12632.0,1506.0,31.642,27.0,23.935,0.5721330950693329,0.1727979714282862,0.22803462148968245,0.0011081272649222814,0.0034042468228693517,0.0,0.017170981042038954,0.005350956882867954,14.537,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.408,0.061,0.353,0.16399999999999998,0.315,0.0,0.128,0.07,0.0,0.27899999999999997,10.474055473616977,0.0,40.12,340,2499.0,2060.0,0.512,0.261,0.166,0.215,0.36700000000000005,0.27399999999999997,0.14400000000000002,16.97278776,11.076138492,712
891,78296f7,7dd3518,6981.0,857.0,29.689,27.0,24.663,0.7666049907486124,0.010851627744161627,0.04810721608241236,0.1045256788518278,0.014302145321798269,0.001610241536230435,0.05399809971495725,0.0,11.009,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.42100000000000004,0.132,0.324,0.15,0.32,0.215,0.067,0.06,0.14400000000000002,0.226,0.0,0.0,24.42,254,2499.0,1779.0,0.444,0.256,0.10400000000000001,0.07876370887337986,0.3320039880358923,0.4087736789631106,0.18045862412761712,15.749158852,6.7291860548,1176
892,b144a39,842bd12,7769.0,722.0,28.838,5.0,21.491,0.6393535780511634,0.0032101768588120357,0.3146471796303312,0.035880206567902216,9.969493350347936e-05,0.00029908480051043813,0.003997766833489522,0.00251231232428768,13.002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.515,0.049,0.29600000000000004,0.136,0.299,0.126,0.085,0.09,0.105,0.24600000000000002,10.211271775261402,0.0,25.43,282,3910.0,3880.0,0.488,0.307,0.131,0.22033898305084745,0.3988035892323031,0.2522432701894317,0.12861415752741773,18.707372524,9.2237739526,711
893,d4a4f95,c479f0c,13992.0,1406.0,23.291,7.0,27.855999999999998,0.9679705986004128,0.009062075215224286,0.005910486834818506,0.0016110355938176507,0.004500830690228062,0.000604138347681619,0.010240144993203441,0.00010068972461360317,10.880999999999998,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.479,0.084,0.165,0.039,0.318,0.168,0.102,0.11,0.0,0.278,11.7479164922249,0.0,17.91,265,3629.0,2889.0,0.511,0.214,0.203,0.125748502994012,0.4121756487025949,0.32035928143712583,0.1417165668662675,10.17286761,12.378174575,608
894,5522233,485e9af,115754.0,8966.0,19.535,27.0,28.348000000000003,0.6963369226124585,0.21873804971319316,0.050357250679279465,0.0009962765422159606,0.008956425480527323,0.0,0.02171681594042468,0.002898259031900976,9.821,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.506,0.053,0.19699999999999998,0.057,0.344,0.193,0.10300000000000001,0.091,0.213,0.273,11.459835001531351,5.52,21.53,293,4030.0,2239.0,0.51,0.282,0.094,0.11852589641434262,0.3456175298804781,0.2749003984063745,0.2609561752988048,14.794175494000001,6.3576136089,882
895,fa2fa0b,9d1e27d,22025.0,2478.0,27.09,10.0,34.400999999999996,0.9764501044672173,0.002198786190428813,0.007322654462242562,0.0019699532384837327,0.001094418465824296,0.0,0.010964083175803404,0.0,22.07,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.37799999999999995,0.115,0.23800000000000002,0.057999999999999996,0.299,0.513,0.114,0.08,0.0,0.38299999999999995,13.390206929407572,0.0,32.68,340,3200.0,2459.0,0.506,0.252,0.14800000000000002,0.22600000000000006,0.477,0.208,0.08900000000000001,12.758229285,12.167990919000001,537
896,2208c41,b795815,2058.0,214.0,19.301,0.0,30.666,0.9679687890761768,0.008252888510978842,0.0049417296053618776,0.0074726154153953875,0.0,0.0,0.01136397739208723,0.0,7.462000000000001,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.544,0.033,0.21899999999999997,0.10400000000000001,0.309,0.151,0.09,0.08,0.20600000000000002,0.294,11.792949608711874,0.0,0.0,274,2080.0,690.0,0.503,0.198,0.27699999999999997,0.06349206349206349,0.4146825396825397,0.3412698412698412,0.18055555555555555,6.4181683535000005,15.304862997,466
897,d465f03,7dd3518,8901.0,1604.0,41.129,27.0,27.644000000000002,0.6276464255811172,0.010685379370838485,0.06026474223515808,0.1364678441848411,0.057523623459989626,0.0033790518719349306,0.10403293329612057,0.0,3.451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.528,0.051,0.295,0.141,0.282,0.214,0.075,0.05,0.247,0.185,0.0,0.0,0.0,207,839.0,490.0,0.501,0.225,0.126,0.07171314741035856,0.22211155378486053,0.3954183266932271,0.3107569721115538,10.847685082,7.1572355177999984,1057
898,2ff0b1f,528ea9f,28172.0,4395.0,33.488,70.0,35.385,0.9466284330846164,0.03157247182092395,0.004633672011430385,0.0003968883949833307,0.003165184949992062,0.0,0.013305683441816159,0.000297666296237498,30.799,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.33799999999999997,0.1,0.23399999999999999,0.054000000000000006,0.32299999999999995,0.265,0.147,0.1,0.0,0.309,13.016001375873275,5.93,30.64,421,2239.0,1789.0,0.518,0.223,0.166,0.3383534136546185,0.35542168674698793,0.2078313253012048,0.09839357429718876,11.701153963,13.459916369,478
899,f1ca971,c3dbf0a,35788.0,4652.0,26.576999999999998,95.0,28.959,0.9341756919374248,0.02313477737665463,0.013427597272362613,0.0,0.0039410348977135965,0.00020056157240272763,0.024719213798636182,0.00040112314480545525,14.442,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.425,0.068,0.244,0.05,0.299,0.248,0.124,0.08,0.073,0.34,13.16220670266032,0.0,29.17,273,2020.0,680.0,0.516,0.201,0.2,0.15139442231075698,0.4392430278884462,0.2280876494023905,0.1812749003984064,10.152996115,13.097925927999999,630
900,88d5889,9d1e27d,34623.0,5150.0,32.177,41.0,30.328000000000003,0.8690054001773193,0.09238736197307973,0.02242685580720561,0.0014104940759248812,0.0015112436527766587,0.0,0.01305714515999033,0.00020149915370355444,11.978,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.46799999999999997,0.086,0.21600000000000003,0.062,0.292,0.255,0.11,0.08,0.075,0.365,14.291477189884764,0.0,17.63,307,3699.0,1739.0,0.505,0.19699999999999998,0.16,0.1598401598401598,0.4015984015984016,0.23476523476523475,0.20379620379620372,10.76451523,9.855251000900001,561
